roll,pitch,yaw
5.23404,-2.17172,7.85428
5.22328,-2.16238,7.83359
5.21146,-2.18203,7.85034
5.20161,-2.21432,7.8693
5.19734,-2.19464,7.79594
5.22152,-2.19887,7.69793
5.26838,-2.23288,7.64473
5.28729,-2.24519,7.52787
5.2917,-2.32123,7.47531
5.2843,-2.36849,7.41359
5.2621,-2.42352,7.38676
5.23184,-2.49739,7.32612
5.17091,-2.59351,7.29943
5.07916,-2.67926,7.25141
4.97234,-2.74989,7.18567
4.85759,-2.78991,7.08037
4.73235,-2.80917,7.06806
4.58739,-2.83045,7.02643
4.43254,-2.88325,6.97114
4.26773,-2.95207,6.89795
4.11113,-2.96882,6.82309
3.96263,-2.96896,6.75564
3.8097,-2.92644,6.62967
3.67468,-2.90209,6.52696
3.54612,-2.89539,6.40974
3.42889,-2.88186,6.24538
3.31707,-2.83269,6.04992
3.19451,-2.76294,5.84832
3.07697,-2.66405,5.60763
2.96935,-2.55257,5.37914
2.86329,-2.44154,5.10134
2.76472,-2.31694,4.78817
2.66065,-2.1552,4.4472
2.55187,-1.92531,4.08982
2.4425,-1.71951,3.61445
2.33865,-1.46584,3.16772
2.23099,-1.18291,2.73996
2.11826,-0.90632,2.29967
1.99473,-0.62723,1.89214
1.86798,-0.4644,1.61512
1.74595,-0.28485,1.36304
1.63594,-0.17011,1.20398
1.53796,-0.0368,1.11294
1.43757,0.03359,1.06234
1.3644,0.01165,1.08314
1.30511,-0.00167,1.1396
1.26356,-0.05597,1.23132
1.22023,-0.11658,1.28597
1.18065,-0.22962,1.42643
1.14244,-0.34954,1.56653
1.11765,-0.41894,1.67343
1.10938,-0.49763,1.78476
1.10542,-0.57358,1.85367
1.10553,-0.61417,1.93565
1.09349,-0.68805,1.93984
1.0763,-0.76923,2.01663
1.04859,-0.85141,1.99859
1.01795,-0.94131,2.01489
0.98899,-0.97586,2.0331
0.96212,-0.98939,2.06835
0.93236,-0.98691,2.08366
0.90633,-0.96914,2.02025
0.86405,-0.93975,1.92716
0.83125,-0.90701,1.83617
0.77699,-0.89667,1.79041
0.70451,-0.88751,1.72189
0.64052,-0.85385,1.60799
0.5868,-0.8036,1.53391
0.51911,-0.76972,1.42244
0.46657,-0.70801,1.38549
0.40581,-0.67294,1.33595
0.3705,-0.64,1.27034
0.31299,-0.63015,1.15288
0.26291,-0.63122,1.07721
0.22319,-0.63471,1.00744
0.20326,-0.59525,0.94775
0.19449,-0.60838,0.90051
0.18015,-0.61109,0.87167
0.15852,-0.6538,0.85336
0.13846,-0.66913,0.80346
0.13777,-0.6865,0.7754
0.15301,-0.67112,0.77036
0.15428,-0.66725,0.73539
0.14172,-0.68122,0.6755
0.12901,-0.69133,0.68115
0.12864,-0.7533,0.69338
0.12568,-0.77776,0.72087
0.10916,-0.8696,0.70336
0.11028,-0.91299,0.76311
0.10208,-0.93257,0.80997
0.08128,-0.94585,0.80237
0.06373,-0.95966,0.83694
0.03063,-0.93545,0.8725
0.00953,-0.96699,0.95468
-0.01881,-1.01647,1.01883
-0.05878,-1.07524,1.06725
-0.10435,-1.16169,1.14152
-0.15945,-1.23432,1.19138
-0.21608,-1.30944,1.23485
-0.24962,-1.34002,1.27806
-0.27766,-1.33416,1.32089
-0.28157,-1.34451,1.34285
-0.2905,-1.36075,1.37603
-0.30332,-1.38487,1.40392
-0.29903,-1.41046,1.4586
-0.3008,-1.42276,1.47138
-0.31031,-1.39092,1.49899
-0.31973,-1.38736,1.492
-0.3443,-1.34793,1.45962
-0.33141,-1.31885,1.40842
-0.31398,-1.27803,1.41004
-0.29104,-1.23137,1.41641
-0.27573,-1.17179,1.37698
-0.24779,-1.06691,1.32574
-0.22596,-0.96746,1.28765
-0.18412,-0.8703,1.33954
-0.14924,-0.80182,1.33066
-0.10485,-0.77904,1.36494
-0.04376,-0.6824,1.33543
0.01781,-0.54525,1.30596
0.09289,-0.4492,1.30045
0.1544,-0.36625,1.28975
0.23926,-0.30753,1.34793
0.30799,-0.20895,1.27251
0.38722,-0.09127,1.26571
0.45166,-0.00318,1.25897
