roll,pitch,yaw
2.16682,1.37663,2.16374
2.16085,1.39068,2.16688
2.14512,1.39071,2.16443
2.13343,1.40036,2.16671
2.12416,1.42234,2.16021
2.11754,1.43439,2.15158
2.1129,1.46762,2.16282
2.10266,1.47599,2.17431
2.09436,1.50529,2.18996
2.09036,1.52745,2.17972
2.08778,1.59178,2.20279
2.08281,1.5835,2.20295
2.07549,1.59073,2.19394
2.07483,1.61664,2.1999
2.07259,1.62935,2.20305
2.06929,1.6205,2.22745
2.06155,1.61102,2.21621
2.05697,1.63892,2.22463
2.05154,1.63838,2.2181
2.05357,1.64166,2.23669
2.05595,1.65938,2.22646
2.07114,1.66827,2.26637
2.07427,1.69515,2.24912
2.07519,1.70029,2.25045
2.07342,1.71315,2.23314
2.07349,1.72937,2.25007
2.07713,1.75005,2.24016
2.07747,1.76578,2.27704
2.07219,1.77712,2.26112
2.0728,1.79976,2.29311
2.06491,1.81065,2.27119
2.0694,1.84959,2.31169
2.05786,1.85504,2.32321
2.04361,1.8691,2.35553
2.03543,1.89892,2.38469
2.02529,1.92153,2.40214
2.01623,1.92591,2.43393
2.00434,1.92992,2.44969
2.00099,1.92547,2.47408
1.99963,1.91839,2.51158
1.99372,1.91497,2.5101
1.99281,1.93389,2.54294
1.98567,1.95642,2.54727
1.97808,2.00171,2.56854
1.9746,2.03492,2.59936
1.97167,2.11091,2.59845
1.97125,2.15752,2.6178
1.96727,2.20092,2.6538
1.96426,2.25068,2.66786
1.96384,2.28506,2.6971
1.95796,2.34147,2.67387
1.96912,2.38273,2.69793
1.98774,2.43991,2.71471
2.0206,2.49964,2.7416
2.03145,2.52216,2.74791
2.04687,2.55177,2.75033
2.05012,2.57909,2.7161
2.05498,2.59575,2.732
2.06164,2.58607,2.76955
2.06515,2.58867,2.77585
2.0672,2.57649,2.80333
2.07148,2.58775,2.79044
2.08305,2.57457,2.82171
2.08054,2.55203,2.82564
2.07052,2.53124,2.84055
2.05796,2.50269,2.8637
2.04492,2.45946,2.88881
2.0375,2.40016,2.93044
2.02994,2.38265,2.93501
2.02279,2.3585,2.95076
2.02016,2.3256,3.01194
2.03065,2.26673,3.11811
2.02813,2.21999,3.18257
2.02543,2.13523,3.26863
2.02627,2.08219,3.36783
2.01441,2.0489,3.43486
2.03644,2.01342,3.54713
2.06129,2.03777,3.6547
2.10502,2.05885,3.80341
2.122,2.03407,3.89431
2.13951,2.03829,3.99227
2.14811,2.01086,4.07347
2.14881,2.01451,4.1918
2.15764,1.98947,4.32684
2.17128,1.97563,4.45752
2.15835,1.94832,4.53651
2.14655,1.96635,4.62761
2.12645,1.96865,4.71037
2.1154,1.96825,4.77782
2.0939,1.94567,4.82539
2.07309,1.93583,4.87729
2.03828,1.91028,4.90397
2.01522,1.91654,4.93405
