frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
133,1.109841,9.298972e-01,2.198286e+02,6.860521e-09,2.174218e-01,2.072672e-03,-1.242309e+01
134,1.118186,9.070999e-01,2.451292e+02,3.233378e-09,1.749033e-01,1.429277e-03,-1.324614e+01
135,1.126531,8.860335e-01,2.672335e+02,1.908258e-09,1.458987e-01,8.848182e-04,-1.431279e+01
136,1.134875,8.689191e-01,2.867944e+02,7.285790e-10,1.035462e-01,4.692298e-04,-1.562503e+01
137,1.143220,7.979481e-01,3.045623e+02,2.660887e-10,7.122481e-02,2.315792e-04,-1.716101e+01
138,1.151565,5.095621e-01,3.419015e+02,3.488849e-11,3.971052e-02,1.094795e-04,-1.861149e+01
139,1.159909,2.263276e-01,2.402382e+02,1.068394e-11,2.779994e-02,5.138810e-05,-1.992653e+01
140,1.168254,2.605953e-03,1.330958e+02,1.585866e-12,1.355370e-02,2.502271e-05,-2.749287e+01
141,1.176599,3.288436e-08,0,1.043344e-12,7.439494e-03,9.386142e-06,-3.471091e+01
142,1.184943,0,0,0,0,0,-4.158871e+01
143,1.193288,0,0,0,0,0,-4.158871e+01
144,1.201633,0,0,0,0,0,-4.158871e+01
145,1.209977,0,0,0,0,0,-4.158871e+01
146,1.218322,0,0,0,0,0,-4.158871e+01
147,1.226667,0,0,0,0,0,-4.158871e+01
148,1.235011,0,0,0,0,0,-4.158871e+01
149,1.243356,0,0,0,0,0,-4.158871e+01
150,1.251701,0,0,0,0,0,-4.158871e+01
151,1.260045,0,0,0,0,0,-4.158871e+01
152,1.268390,4.565156e-08,0,0,0,2.387412e-05,-3.408854e+01
153,1.276735,1.235898e-07,0,0,0,6.267829e-05,-2.626455e+01
154,1.285079,1.318863e-04,0,0,0,1.028230e-04,-1.841792e+01
155,1.293424,1.299364e-02,0,0,0,1.242944e-04,-1.799024e+01
156,1.301769,1.221486e-01,0,0,0,1.919431e-04,-1.731746e+01
157,1.310113,2.115021e-01,0,0,0,3.748479e-04,-1.617419e+01
158,1.318458,2.075925e-01,0,6.760782e-12,1.303209e-02,6.723154e-04,-1.482561e+01
159,1.326803,9.863574e-02,0,7.511981e-12,1.977336e-02,1.039289e-03,-1.383075e+01
160,1.335147,9.191598e-03,0,7.511981e-12,1.977336e-02,1.525192e-03,-1.305982e+01
161,1.343492,4.932507e-04,0,1.181055e-11,2.184673e-02,2.102080e-03,-1.240191e+01
162,1.351837,5.805794e-04,0,1.253249e-10,4.554161e-02,2.688988e-03,-1.186435e+01
163,1.360181,9.289614e-04,0,3.732622e-10,8.394042e-02,3.216131e-03,-1.149373e+01
164,1.368526,1.171333e-03,0,7.948929e-10,1.142153e-01,3.787971e-03,-1.117139e+01
165,1.376871,2.406481e-03,0,1.600845e-09,1.406884e-01,5.665558e-03,-1.049197e+01
166,1.385215,1.473418e-01,0,3.218424e-09,1.726381e-01,3.549753e-02,-8.342491e+00
167,1.393560,2.760474e-01,0,4.375269e-09,1.943073e-01,7.406178e-02,-6.148848e+00
168,1.401905,4.313250e-01,0,4.717815e-09,1.999747e-01,1.239421e-01,-4.222745e+00
169,1.410249,4.566660e-01,0,5.497186e-09,2.077417e-01,1.606378e-01,-3.702847e+00
170,1.418594,5.054830e-01,0,9.000193e-09,2.357735e-01,1.970644e-01,-3.271656e+00
171,1.426939,5.864510e-01,0,1.843615e-08,2.919964e-01,2.332376e-01,-2.923867e+00
172,1.435283,6.939752e-01,1.270227e+02,1.285159e-05,1.210529e+00,2.573265e-01,-2.721095e+00
173,1.443628,8.074468e-01,2.506356e+02,1.503236e-05,1.701454e+00,2.785166e-01,-2.558055e+00
174,1.451973,8.598003e-01,3.677936e+02,1.871162e-05,2.268335e+00,2.896686e-01,-2.479347e+00
175,1.460317,8.661666e-01,3.521432e+02,1.403560e-05,2.141685e+00,2.942178e-01,-2.447120e+00
176,1.468662,8.521454e-01,3.332129e+02,1.442434e-05,2.171179e+00,2.881319e-01,-2.490010e+00
177,1.477007,8.380694e-01,2.970606e+02,3.650161e-05,2.713886e+00,2.676864e-01,-2.642250e+00
178,1.485351,8.263793e-01,2.467129e+02,2.962646e-05,2.343517e+00,2.415179e-01,-2.853385e+00
179,1.493696,8.233984e-01,2.028016e+02,4.048903e-05,2.738450e+00,2.063690e-01,-3.176150e+00
180,1.502041,8.293408e-01,1.820732e+02,2.536543e-05,2.452260e+00,1.656254e-01,-3.653383e+00
181,1.510385,8.276699e-01,1.815791e+02,2.460727e-05,2.334948e+00,1.173226e-01,-4.429349e+00
182,1.518730,7.348213e-01,1.810972e+02,1.130876e-05,1.580735e+00,7.436480e-02,-5.383974e+00
183,1.527075,6.426997e-01,1.208199e+02,1.303142e-06,1.043546e+00,4.655494e-02,-6.218264e+00
184,1.535420,5.607980e-01,1.244716e+02,8.412497e-07,8.649382e-01,3.577119e-02,-6.669421e+00
185,1.543764,5.547339e-01,1.326586e+02,7.379606e-07,7.788010e-01,3.471781e-02,-6.723666e+00
186,1.552109,5.337632e-01,1.326586e+02,1.611084e-07,5.742192e-01,3.662266e-02,-6.618473e+00
187,1.560454,5.005963e-01,6.847643e+01,1.592080e-07,5.724013e-01,3.917279e-02,-6.481124e+00
188,1.568798,4.509964e-01,0,3.418537e-07,6.957927e-01,4.009736e-02,-6.433280e+00
189,1.577143,4.150669e-01,0,3.786739e-07,7.262304e-01,4.087147e-02,-6.394862e+00
190,1.585488,4.168169e-01,0,4.707028e-07,7.891005e-01,4.119664e-02,-6.379220e+00
191,1.593832,4.605887e-01,0,2.574324e-07,5.888041e-01,4.179859e-02,-6.349820e+00
192,1.602177,5.061405e-01,0,3.460671e-07,6.380308e-01,4.214660e-02,-6.333244e+00
193,1.610522,5.248374e-01,0,2.719123e-07,5.909467e-01,4.121643e-02,-6.379005e+00
194,1.618866,5.295463e-01,0,5.644328e-07,8.198497e-01,3.936848e-02,-6.473719e+00
195,1.627211,5.055804e-01,0,6.080597e-07,8.380706e-01,3.594298e-02,-6.658184e+00
196,1.635556,4.506889e-01,0,6.911256e-07,8.896408e-01,3.226062e-02,-6.878366e+00
197,1.643900,3.677655e-01,0,8.108987e-07,9.240705e-01,2.765939e-02,-7.197171e+00
198,1.652245,2.981911e-01,0,9.666263e-07,9.740809e-01,2.215993e-02,-7.675138e+00
199,1.660590,2.410804e-01,0,8.144670e-07,8.260562e-01,1.640026e-02,-8.306511e+00
200,1.668934,2.392131e-01,0,4.039513e-07,5.720297e-01,1.157392e-02,-8.993526e+00
201,1.677279,3.636689e-01,0,2.702873e-08,3.366766e-01,8.112749e-03,-9.712124e+00
202,1.685624,6.001343e-01,8.081309e+01,2.359910e-08,3.243896e-01,5.157704e-03,-1.081810e+01
203,1.693968,7.905239e-01,1.652453e+02,1.710992e-08,2.455551e-01,2.986154e-03,-1.192887e+01
204,1.702313,6.861004e-01,2.568867e+02,8.426233e-09,1.756301e-01,1.632525e-03,-1.287508e+01
205,1.710658,5.356408e-01,1.760736e+02,5.249625e-10,9.701934e-02,1.345994e-03,-1.322964e+01
206,1.719002,5.205014e-01,9.164142e+01,9.327401e-10,1.195020e-01,1.193888e-03,-1.346801e+01
207,1.727347,6.431654e-01,0,6.068414e-10,9.813988e-02,1.022165e-03,-1.380592e+01
208,1.735692,6.397722e-01,0,6.148131e-10,9.876706e-02,8.563494e-04,-1.415348e+01
209,1.744036,4.948595e-01,0,1.968544e-10,7.469827e-02,6.758501e-04,-1.462913e+01
210,1.752381,3.952535e-01,0,1.641777e-10,6.432649e-02,5.748317e-04,-1.495681e+01
211,1.760726,4.030270e-01,0,5.137318e-11,4.710863e-02,4.620838e-04,-1.537416e+01
212,1.769070,4.260142e-01,0,1.231131e-11,2.787731e-02,3.801025e-04,-1.580100e+01
213,1.777415,4.657623e-01,0,8.137793e-12,1.939972e-02,2.869151e-04,-1.638828e+01
214,1.785760,5.447879e-01,0,2.178499e-11,2.415594e-02,2.285899e-04,-1.678700e+01
215,1.794104,5.139781e-01,0,3.843633e-11,3.841481e-02,2.623661e-04,-1.657734e+01
216,1.802449,3.590266e-01,0,3.914579e-11,4.232368e-02,4.572736e-04,-1.566058e+01
217,1.810794,1.254227e-01,0,1.953093e-11,3.299166e-02,7.636125e-04,-1.454883e+01
218,1.819138,1.324416e-02,0,2.837859e-12,1.590032e-02,1.153052e-03,-1.360635e+01
219,1.827483,5.324596e-04,0,5.091453e-12,1.937690e-02,1.571577e-03,-1.296820e+01
220,1.835828,3.865546e-04,0,3.004792e-11,2.997081e-02,2.044611e-03,-1.242676e+01
221,1.844172,7.875990e-04,0,1.703550e-10,6.234054e-02,2.521182e-03,-1.198977e+01
222,1.852517,1.045462e-03,0,4.779289e-10,9.320611e-02,2.946921e-03,-1.166542e+01
223,1.860862,1.100612e-03,0,8.255666e-10,1.169155e-01,3.254759e-03,-1.145950e+01
224,1.869206,1.134397e-03,0,1.391802e-09,1.371181e-01,3.447882e-03,-1.134082e+01
225,1.877551,1.389341e-03,0,2.364604e-09,1.589160e-01,3.560911e-03,-1.127590e+01
226,1.885896,1.890796e-03,0,3.389696e-09,1.799941e-01,3.599423e-03,-1.125410e+01
227,1.894240,3.048255e-01,0,3.835698e-09,1.883072e-01,5.615985e-03,-1.059126e+01
228,1.902585,4.181605e-01,0,4.084804e-09,1.917442e-01,1.042386e-02,-9.525416e+00
229,1.910930,4.787773e-01,0,3.239456e-09,1.760879e-01,2.407094e-02,-7.846881e+00
230,1.919274,2.551375e-01,0,3.574492e-09,1.809319e-01,5.363620e-02,-6.296232e+00
231,1.927619,3.011223e-01,0,2.733276e-09,1.668422e-01,9.979540e-02,-4.857090e+00
232,1.935964,4.594519e-01,0,2.980544e-09,1.725612e-01,1.564946e-01,-3.808621e+00
233,1.944308,6.472356e-01,1.312602e+02,5.031108e-08,2.941541e-01,2.038312e-01,-3.212678e+00
234,1.952653,7.636347e-01,2.589959e+02,2.129935e-07,5.110602e-01,2.414676e-01,-2.850661e+00
235,1.960998,8.199603e-01,3.800103e+02,1.959763e-06,1.004413e+00,2.657151e-01,-2.656085e+00
236,1.969342,8.444799e-01,3.636659e+02,2.234303e-05,1.962891e+00,2.864844e-01,-2.502390e+00
237,1.977687,8.627575e-01,3.453085e+02,2.233955e-05,1.961154e+00,2.990363e-01,-2.415188e+00
238,1.986032,8.787705e-01,3.286648e+02,2.921063e-05,2.297595e+00,3.010576e-01,-2.401267e+00
239,1.994376,8.751534e-01,2.943989e+02,1.904065e-05,2.083730e+00,2.958944e-01,-2.436295e+00
240,2.002721,8.589849e-01,2.438509e+02,3.039778e-05,2.781088e+00,2.816201e-01,-2.536404e+00
241,2.011066,8.335493e-01,1.976103e+02,2.907348e-05,2.737914e+00,2.653332e-01,-2.657829e+00
242,2.019410,8.116584e-01,1.746346e+02,4.291853e-05,3.010068e+00,2.401498e-01,-2.861387e+00
243,2.027755,8.201008e-01,1.730294e+02,3.368199e-05,2.638816e+00,2.090556e-01,-3.151603e+00
244,2.036100,8.569414e-01,1.714668e+02,5.204634e-05,3.024426e+00,1.722605e-01,-3.551781e+00
245,2.044444,8.960683e-01,1.701409e+02,2.849694e-05,2.209336e+00,1.400985e-01,-3.957693e+00
246,2.052789,9.114721e-01,1.694798e+02,2.861801e-05,2.218618e+00,1.246094e-01,-4.169068e+00
247,2.061134,9.079271e-01,1.694764e+02,3.437909e-06,1.363326e+00,1.302181e-01,-4.090314e+00
248,2.069478,8.976520e-01,1.696923e+02,3.574866e-06,1.389813e+00,1.494694e-01,-3.819199e+00
249,2.077823,8.881410e-01,1.694764e+02,1.392787e-06,1.081083e+00,1.728713e-01,-3.521169e+00
250,2.086168,8.843411e-01,1.686226e+02,2.266483e-06,1.216925e+00,1.926301e-01,-3.300427e+00
251,2.094512,8.901618e-01,1.673467e+02,2.176842e-06,1.200057e+00,2.094514e-01,-3.129653e+00
252,2.102857,8.982810e-01,1.660804e+02,1.566301e-05,1.922450e+00,2.212335e-01,-3.018467e+00
253,2.111202,9.002950e-01,1.650425e+02,2.528105e-05,2.365848e+00,2.272820e-01,-2.963289e+00
254,2.119546,9.000456e-01,1.642234e+02,3.062264e-05,2.758449e+00,2.278386e-01,-2.958323e+00
255,2.127891,8.998990e-01,1.636107e+02,1.977954e-05,2.377393e+00,2.249141e-01,-2.984240e+00
256,2.136236,9.005227e-01,1.632072e+02,1.653712e-05,2.282532e+00,2.215330e-01,-3.014519e+00
257,2.144580,8.996892e-01,1.628066e+02,1.508478e-05,2.218781e+00,2.177232e-01,-3.049278e+00
258,2.152925,8.970045e-01,1.622088e+02,1.344183e-05,2.075294e+00,2.149837e-01,-3.074506e+00
259,2.161270,8.984138e-01,1.616139e+02,6.269633e-06,1.607944e+00,2.135017e-01,-3.088223e+00
