frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
299,2.495057,9.152026e-01,1.877481e+02,5.134546e-05,2.152238e+00,2.442155e-01,-2.821172e+00
300,2.503401,8.969037e-01,1.872155e+02,5.575767e-05,2.678387e+00,2.311713e-01,-2.931090e+00
301,2.511746,8.736782e-01,1.869492e+02,5.673602e-05,2.788957e+00,2.175050e-01,-3.054391e+00
302,2.520091,8.598093e-01,1.869492e+02,7.839060e-06,1.808397e+00,2.033244e-01,-3.189183e+00
303,2.528435,8.730938e-01,1.869492e+02,1.253478e-05,1.982926e+00,1.857324e-01,-3.373669e+00
304,2.536780,8.971222e-01,1.877620e+02,1.190331e-05,1.918321e+00,1.718664e-01,-3.527560e+00
305,2.545125,9.165239e-01,1.896681e+02,1.488388e-05,2.122731e+00,1.588894e-01,-3.680552e+00
306,2.553469,9.219747e-01,1.915742e+02,7.534368e-06,1.776381e+00,1.550122e-01,-3.729123e+00
307,2.561814,9.202540e-01,1.921114e+02,6.317996e-06,1.451600e+00,1.517446e-01,-3.771216e+00
308,2.570159,9.064494e-01,1.910088e+02,3.594500e-06,1.272828e+00,1.529108e-01,-3.755939e+00
309,2.578503,8.859496e-01,1.896353e+02,2.417200e-06,1.124001e+00,1.575925e-01,-3.697719e+00
310,2.586848,8.798473e-01,1.888179e+02,4.544876e-06,1.537162e+00,1.655540e-01,-3.599461e+00
311,2.595193,8.930533e-01,1.885470e+02,2.937161e-06,1.242049e+00,1.781135e-01,-3.453905e+00
312,2.603537,9.121537e-01,1.882807e+02,3.079227e-06,1.267124e+00,1.867874e-01,-3.357877e+00
313,2.611882,9.199236e-01,1.877481e+02,2.584176e-05,1.899124e+00,1.953333e-01,-3.266386e+00
314,2.620227,9.213026e-01,1.872155e+02,2.800755e-05,2.241884e+00,1.975239e-01,-3.243960e+00
315,2.628571,9.232367e-01,1.869492e+02,2.891567e-05,2.353716e+00,2.068438e-01,-3.154191e+00
316,2.636916,9.181960e-01,1.869492e+02,4.444804e-06,1.503542e+00,2.186571e-01,-3.045395e+00
317,2.645261,9.024928e-01,1.869492e+02,4.380557e-06,1.498501e+00,2.369018e-01,-2.883168e+00
318,2.653605,8.917230e-01,1.866873e+02,3.240968e-06,1.343748e+00,2.527552e-01,-2.753724e+00
319,2.661950,8.935480e-01,1.861637e+02,2.956379e-06,1.250460e+00,2.677897e-01,-2.636843e+00
320,2.670295,9.076490e-01,1.853825e+02,9.656246e-06,1.554649e+00,2.818825e-01,-2.533975e+00
321,2.678639,9.156480e-01,1.846057e+02,1.285898e-05,1.856010e+00,2.879101e-01,-2.490679e+00
322,2.686984,9.155574e-01,1.838376e+02,5.803736e-05,3.038665e+00,2.897360e-01,-2.477784e+00
323,2.695329,9.133773e-01,1.828246e+02,5.438151e-05,2.908078e+00,2.841174e-01,-2.516916e+00
324,2.703673,9.076464e-01,1.815751e+02,8.079738e-05,3.506702e+00,2.772525e-01,-2.566454e+00
325,2.712018,8.978636e-01,1.798554e+02,4.041665e-05,2.800980e+00,2.701644e-01,-2.617970e+00
326,2.720363,8.839949e-01,1.776966e+02,5.594123e-05,3.189599e+00,2.610936e-01,-2.686433e+00
327,2.728707,8.792823e-01,1.751198e+02,3.153185e-05,2.685431e+00,2.530456e-01,-2.749624e+00
328,2.737052,8.835957e-01,1.721697e+02,6.563578e-05,3.327539e+00,2.442212e-01,-2.819877e+00
329,2.745397,8.909879e-01,1.693039e+02,4.658291e-05,2.723611e+00,2.353463e-01,-2.894440e+00
330,2.753741,8.899917e-01,1.669344e+02,4.111299e-05,2.260215e+00,2.296930e-01,-2.942705e+00
331,2.762086,8.846473e-01,1.652520e+02,2.613279e-06,1.260513e+00,2.228916e-01,-3.002404e+00
332,2.770431,8.810104e-01,1.638259e+02,1.716298e-06,1.154117e+00,2.198218e-01,-3.030267e+00
333,2.778776,8.819310e-01,1.622234e+02,2.540286e-05,2.035906e+00,2.155168e-01,-3.069518e+00
334,2.787120,8.852410e-01,1.606444e+02,2.516551e-05,1.977746e+00,2.153867e-01,-3.070714e+00
335,2.795465,8.878827e-01,1.592856e+02,2.749723e-05,2.192056e+00,2.154218e-01,-3.070389e+00
336,2.803810,8.866010e-01,1.583299e+02,3.206470e-05,2.256611e+00,2.150187e-01,-3.074184e+00
337,2.812154,8.854939e-01,1.577604e+02,3.179396e-05,2.126421e+00,2.140435e-01,-3.083216e+00
338,2.820499,8.842623e-01,1.573852e+02,3.385087e-05,2.232223e+00,2.127976e-01,-3.094860e+00
339,2.828844,8.848808e-01,1.570127e+02,1.729673e-05,1.942030e+00,2.115481e-01,-3.106767e+00
340,2.837188,8.849799e-01,1.566402e+02,1.723367e-05,1.804744e+00,2.064248e-01,-3.156337e+00
341,2.845533,8.863463e-01,1.562703e+02,1.301561e-05,1.509497e+00,2.004002e-01,-3.215699e+00
342,2.853878,8.856874e-01,1.559030e+02,1.555181e-06,9.163918e-01,1.915891e-01,-3.306306e+00
343,2.862222,8.724793e-01,1.555358e+02,2.829310e-06,1.348514e+00,1.777343e-01,-3.462392e+00
344,2.870567,8.393345e-01,1.553521e+02,4.601522e-06,1.512809e+00,1.613997e-01,-3.656408e+00
345,2.878912,8.130798e-01,1.553521e+02,4.219405e-06,1.391405e+00,1.445703e-01,-3.873615e+00
346,2.887256,8.150208e-01,1.553521e+02,6.628634e-06,1.578221e+00,1.267535e-01,-4.149866e+00
347,2.895601,8.473936e-01,1.557220e+02,4.201853e-06,1.290660e+00,1.081263e-01,-4.474180e+00
348,2.903946,8.762665e-01,1.564618e+02,4.586166e-06,1.412539e+00,9.202758e-02,-4.780543e+00
349,2.912290,8.910956e-01,1.572015e+02,1.208524e-06,1.052427e+00,8.352346e-02,-4.967957e+00
350,2.920635,8.920097e-01,1.575714e+02,9.310249e-07,9.342698e-01,7.729181e-02,-5.124781e+00
351,2.928980,8.932330e-01,1.575714e+02,5.339851e-07,8.054860e-01,7.073010e-02,-5.305786e+00
352,2.937324,8.916277e-01,1.575714e+02,2.305293e-07,5.673116e-01,6.425577e-02,-5.495031e+00
353,2.945669,8.928967e-01,1.573852e+02,3.225342e-07,6.202396e-01,5.762606e-02,-5.716024e+00
354,2.954014,8.948032e-01,1.570127e+02,2.928506e-07,6.021719e-01,5.137223e-02,-5.951246e+00
355,2.962358,8.914371e-01,1.566402e+02,4.061269e-07,7.585936e-01,4.464806e-02,-6.229192e+00
356,2.970703,8.852139e-01,1.564539e+02,8.400251e-07,8.813294e-01,3.856078e-02,-6.527637e+00
357,2.979048,8.802258e-01,1.566402e+02,9.241015e-07,9.263695e-01,3.276009e-02,-6.859837e+00
358,2.987392,8.752204e-01,1.568264e+02,9.192404e-07,9.232910e-01,2.685279e-02,-7.263796e+00
359,2.995737,8.591272e-01,1.568264e+02,4.908645e-07,8.030587e-01,2.123860e-02,-7.754189e+00
360,3.004082,8.360193e-01,1.566402e+02,3.187373e-07,6.619859e-01,1.559078e-02,-8.415038e+00
361,3.012426,8.258590e-01,1.562703e+02,2.314475e-07,5.746488e-01,1.064350e-02,-9.212374e+00
362,3.020771,8.425444e-01,1.562729e+02,4.453875e-08,3.458147e-01,6.611444e-03,-1.022320e+01
363,3.029116,5.706679e-01,1.653994e+02,2.566588e-08,2.309490e-01,4.135456e-03,-1.112883e+01
364,3.037460,2.919153e-01,1.134317e+02,1.898831e-09,1.388692e-01,2.697181e-03,-1.186926e+01
365,3.045805,6.035632e-04,6.127778e+01,1.557649e-09,1.288868e-01,2.150682e-03,-1.230759e+01
366,3.054150,2.202089e-01,0,2.661076e-09,1.639412e-01,1.765948e-03,-1.270504e+01
367,3.062494,3.082121e-01,0,1.931581e-09,1.482853e-01,1.390988e-03,-1.320963e+01
368,3.070839,5.837776e-01,0,1.659315e-09,1.309256e-01,1.125646e-03,-1.361003e+01
