frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
164,1.368526,8.263324e-01,1.935137e+02,5.569712e-05,2.926937e+00,2.206941e-01,-3.066775e+00
165,1.376871,8.132852e-01,1.918546e+02,3.519329e-05,2.358845e+00,1.681225e-01,-3.651637e+00
166,1.385215,8.316519e-01,1.894062e+02,3.536143e-06,1.282940e+00,1.170489e-01,-4.378517e+00
167,1.393560,8.482041e-01,1.867190e+02,3.316557e-06,1.242086e+00,8.278657e-02,-5.054720e+00
168,1.401905,8.585876e-01,1.864801e+02,6.553907e-07,6.756880e-01,6.024663e-02,-5.669134e+00
169,1.410249,8.637371e-01,1.907203e+02,6.653292e-07,6.824055e-01,4.635828e-02,-6.182657e+00
170,1.418594,8.532289e-01,1.985808e+02,2.709676e-07,5.617603e-01,3.696551e-02,-6.620908e+00
171,1.426939,8.149793e-01,2.063956e+02,2.961905e-07,6.616309e-01,3.208311e-02,-6.885718e+00
172,1.435283,7.501126e-01,2.094967e+02,2.031720e-07,5.581613e-01,2.972144e-02,-7.032250e+00
173,1.443628,6.542852e-01,2.078750e+02,1.057301e-07,4.927939e-01,2.875900e-02,-7.098993e+00
174,1.451973,5.729966e-01,1.371699e+02,8.618417e-08,4.399910e-01,4.097578e-02,-6.567241e+00
175,1.460317,5.820079e-01,6.777410e+01,1.451163e-07,5.181931e-01,6.526412e-02,-5.726724e+00
176,1.468662,6.611171e-01,6.746178e+01,8.294731e-08,3.746736e-01,1.006361e-01,-4.671343e+00
177,1.477007,7.691073e-01,1.334441e+02,1.126811e-07,4.436237e-01,1.333821e-01,-4.067677e+00
178,1.485351,8.273633e-01,1.971201e+02,1.016745e-07,4.337565e-01,1.605818e-01,-3.674909e+00
179,1.493696,8.640154e-01,1.925073e+02,4.107861e-07,7.010663e-01,1.879683e-01,-3.355247e+00
180,1.502041,8.761509e-01,1.891077e+02,4.856056e-07,7.694628e-01,2.075522e-01,-3.152104e+00
181,1.510385,8.786572e-01,1.872288e+02,2.821961e-05,1.822581e+00,2.242617e-01,-2.990925e+00
182,1.518730,8.823301e-01,1.854043e+02,3.326001e-05,2.262921e+00,2.292895e-01,-2.945863e+00
183,1.527075,8.887041e-01,1.833439e+02,3.431637e-05,2.508703e+00,2.314093e-01,-2.927174e+00
184,1.535420,8.933324e-01,1.815751e+02,7.790848e-06,1.750288e+00,2.300515e-01,-2.938911e+00
