Frame,Time,F0
2491,24.912,0.0
2492,24.922,0.0
2493,24.932000000000002,0.0
2494,24.942,0.0
2495,24.952,0.0
2496,24.962,0.0
2497,24.972,0.0
2498,24.982,0.0
2499,24.992,0.0
2500,25.002,0.0
2501,25.012,0.0
2502,25.022000000000002,205.0
2503,25.032,205.0
2504,25.042,189.0
2505,25.052,189.0
2506,25.062,189.0
2507,25.072,182.0
2508,25.082,182.0
2509,25.092,182.0
2510,25.102,181.0
2511,25.112000000000002,181.0
2512,25.122,181.0
2513,25.132,184.0
2514,25.142,184.0
2515,25.152,184.0
2516,25.162,185.0
2517,25.172,185.0
2518,25.182000000000002,185.0
2519,25.192,229.0
2520,25.202,229.0
2521,25.212,225.0
2522,25.222,225.0
2523,25.232,225.0
2524,25.242,225.0
2525,25.252,217.0
2526,25.262,217.0
2527,25.272000000000002,213.0
2528,25.282,0.0
2529,25.292,0.0
2530,25.302,0.0
2531,25.312,0.0
2532,25.322,0.0
2533,25.332,0.0
2534,25.342000000000002,0.0
2535,25.352,0.0
2536,25.362000000000002,0.0
2537,25.372,0.0
2538,25.382,0.0
2539,25.392,0.0
2540,25.402,0.0
2541,25.412,0.0
2542,25.422,0.0
2543,25.432000000000002,282.0
2544,25.442,282.0
2545,25.452,271.0
2546,25.462,271.0
2547,25.472,271.0
2548,25.482,258.0
2549,25.492,258.0
2550,25.502,258.0
2551,25.512,254.0
2552,25.522000000000002,254.0
2553,25.532,254.0
2554,25.542,243.0
2555,25.552,243.0
2556,25.562,243.0
2557,25.572,238.0
2558,25.582,0.0
2559,25.592000000000002,0.0
2560,25.602,0.0
2561,25.612000000000002,0.0
2562,25.622,0.0
2563,25.632,0.0
2564,25.642,0.0
2565,25.652,0.0
2566,25.662,224.0
2567,25.672,224.0
2568,25.682000000000002,208.0
2569,25.692,208.0
2570,25.702,208.0
2571,25.712,186.0
2572,25.722,186.0
2573,25.732,186.0
2574,25.742,173.0
2575,25.752,173.0
2576,25.762,172.33333333333334
2577,25.772000000000002,171.66666666666669
2578,25.782,171.0
2579,25.792,179.66666666666666
2580,25.802,188.33333333333331
2581,25.812,197.0
2582,25.822,197.0
2583,25.832,199.0
2584,25.842000000000002,199.0
2585,25.852,200.0
2586,25.862000000000002,200.0
2587,25.872,200.0
2588,25.882,203.0
2589,25.892,203.0
2590,25.902,203.0
2591,25.912,202.0
2592,25.922,202.0
2593,25.932000000000002,202.0
2594,25.942,198.0
2595,25.952,198.0
2596,25.962,198.0
2597,25.972,199.0
2598,25.982,199.0
2599,25.992,199.0
2600,26.002,217.0
2601,26.012,217.0
2602,26.022000000000002,217.0
2603,26.032,241.0
2604,26.042,241.0
2605,26.052,241.0
2606,26.062,265.0
2607,26.072,265.0
2608,26.082,265.0
2609,26.092000000000002,260.0
2610,26.102,260.0
2611,26.112000000000002,260.0
2612,26.122,250.0
2613,26.132,250.0
2614,26.142,0.0
2615,26.152,0.0
2616,26.162,0.0
2617,26.172,0.0
2618,26.182000000000002,0.0
2619,26.192,0.0
2620,26.202,0.0
2621,26.212,0.0
2622,26.222,0.0
2623,26.232,0.0
2624,26.242,0.0
2625,26.252,183.0
2626,26.262,183.0
2627,26.272000000000002,183.0
2628,26.282,183.0
2629,26.292,163.0
2630,26.302,163.0
2631,26.312,163.0
2632,26.322,159.0
2633,26.332,159.0
2634,26.342000000000002,159.0
2635,26.352,159.0
2636,26.362000000000002,159.0
2637,26.372,159.0
2638,26.382,157.0
2639,26.392,157.0
2640,26.402,157.0
2641,26.412,0.0
2642,26.422,0.0
2643,26.432000000000002,0.0
2644,26.442,0.0
2645,26.452,0.0
2646,26.462,0.0
2647,26.472,0.0
2648,26.482,0.0
2649,26.492,0.0
2650,26.502,0.0
2651,26.512,0.0
2652,26.522000000000002,0.0
2653,26.532,0.0
2654,26.542,0.0
2655,26.552,228.0
2656,26.562,228.0
2657,26.572,228.0
2658,26.582,227.0
2659,26.592000000000002,227.0
2660,26.602,227.0
2661,26.612000000000002,223.0
2662,26.622,223.0
2663,26.632,223.0
2664,26.642,220.0
2665,26.652,220.0
2666,26.662,220.0
2667,26.672,201.0
2668,26.682000000000002,201.0
2669,26.692,201.0
2670,26.702,194.0
2671,26.712,194.0
2672,26.722,194.0
2673,26.732,190.0
2674,26.742,190.0
2675,26.752,190.0
2676,26.762,224.0
2677,26.772000000000002,224.0
2678,26.782,224.0
2679,26.792,234.0
2680,26.802,234.0
2681,26.812,234.0
2682,26.822,231.0
2683,26.832,231.0
2684,26.842000000000002,227.0
2685,26.852,227.0
2686,26.862000000000002,227.0
2687,26.872,212.0
2688,26.882,212.0
2689,26.892,212.0
2690,26.902,197.0
2691,26.912,197.0
2692,26.922,197.0
2693,26.932000000000002,197.0
2694,26.942,195.5
2695,26.952,194.0
2696,26.962,193.0
2697,26.972,192.0
2698,26.982,212.0
2699,26.992,232.0
2700,27.002,232.0
2701,27.012,232.0
2702,27.022000000000002,222.0
2703,27.032,222.0
2704,27.042,222.0
2705,27.052,213.0
2706,27.062,213.0
2707,27.072,213.0
2708,27.082,200.0
2709,27.092000000000002,200.0
2710,27.102,200.0
2711,27.112000000000002,192.0
2712,27.122,190.0
2713,27.132,188.0
2714,27.142,186.0
2715,27.152,185.5
2716,27.162,185.0
2717,27.172,193.0
2718,27.182000000000002,201.0
2719,27.192,209.0
2720,27.202,209.0
2721,27.212,209.0
2722,27.222,228.0
2723,27.232,228.0
2724,27.242,228.0
2725,27.252,241.0
2726,27.262,241.0
2727,27.272000000000002,241.0
2728,27.282,250.0
2729,27.292,250.0
2730,27.302,250.0
2731,27.312,241.0
2732,27.322,241.0
2733,27.332,241.0
2734,27.342000000000002,238.0
2735,27.352,0.0
2736,27.362000000000002,0.0
2737,27.372,0.0
2738,27.382,0.0
2739,27.392,0.0
2740,27.402,0.0
2741,27.412,0.0
2742,27.422,0.0
2743,27.432000000000002,0.0
2744,27.442,0.0
2745,27.452,0.0
2746,27.462,192.0
2747,27.472,192.0
2748,27.482,186.0
2749,27.492,180.0
2750,27.502,180.0
2751,27.512,180.0
2752,27.522000000000002,172.0
2753,27.532,172.0
2754,27.542,172.0
2755,27.552,172.0
2756,27.562,172.0
2757,27.572,172.0
2758,27.582,172.0
2759,27.592000000000002,172.0
2760,27.602,174.0
2761,27.612000000000002,174.0
2762,27.622,174.0
2763,27.632,174.0
2764,27.642,0.0
2765,27.652,0.0
2766,27.662,0.0
2767,27.672,0.0
2768,27.682000000000002,0.0
2769,27.692,0.0
2770,27.702,0.0
2771,27.712,0.0
2772,27.722,0.0
2773,27.732,0.0
2774,27.742,0.0
2775,27.752,0.0
2776,27.762,0.0
2777,27.772000000000002,0.0
2778,27.782,0.0
2779,27.792,0.0
2780,27.802,0.0
2781,27.812,0.0
2782,27.822,0.0
2783,27.832,0.0
2784,27.842000000000002,0.0
2785,27.852,0.0
2786,27.862000000000002,0.0
2787,27.872,0.0
2788,27.882,0.0
2789,27.892,210.0
2790,27.902,210.0
2791,27.912,210.0
2792,27.922,206.0
2793,27.932000000000002,206.0
2794,27.942,216.0
2795,27.952,216.0
2796,27.962,267.0
2797,27.972,267.0
2798,27.982,288.0
2799,27.992,288.0
2800,28.002,295.0
2801,28.012,295.0
2802,28.022000000000002,295.0
2803,28.032,288.0
2804,28.042,288.0
2805,28.052,287.0
2806,28.062,287.0
2807,28.072,280.0
2808,28.082,280.0
2809,28.092000000000002,265.0
2810,28.102,265.0
2811,28.112000000000002,248.0
2812,28.122,248.0
2813,28.132,255.0
2814,28.142,262.0
2815,28.152,269.0
2816,28.162,276.0
2817,28.172,283.0
2818,28.182000000000002,290.0
2819,28.192,290.0
2820,28.202,317.0
2821,28.212,317.0
2822,28.222,317.0
2823,28.232,323.0
2824,28.242,323.0
2825,28.252,284.0
2826,28.262,284.0
2827,28.272000000000002,282.0
2828,28.282,280.0
2829,28.292,278.0
2830,28.302,259.3333333333333
2831,28.312,240.66666666666666
2832,28.322,222.0
2833,28.332,215.0
2834,28.342000000000002,215.0
2835,28.352,215.0
2836,28.362000000000002,205.0
2837,28.372,205.0
2838,28.382,194.0
2839,28.392,194.0
2840,28.402,191.0
2841,28.412,191.0
2842,28.422,181.0
2843,28.432000000000002,181.0
2844,28.442,175.0
2845,28.452,175.0
2846,28.462,175.0
2847,28.472,175.0
2848,28.482,176.0
2849,28.492,0.0
2850,28.502,0.0
2851,28.512,0.0
2852,28.522000000000002,0.0
2853,28.532,0.0
2854,28.542,0.0
2855,28.552,0.0
2856,28.562,0.0
2857,28.572,0.0
2858,28.582,0.0
2859,28.592000000000002,0.0
2860,28.602,232.0
2861,28.612000000000002,232.0
2862,28.622,239.0
2863,28.632,239.0
2864,28.642,245.0
2865,28.652,245.0
2866,28.662,254.0
2867,28.672,254.0
2868,28.682000000000002,254.0
2869,28.692,260.0
2870,28.702,260.0
2871,28.712,249.0
2872,28.722,249.0
2873,28.732,231.0
2874,28.742,231.0
2875,28.752,220.0
2876,28.762,220.0
2877,28.772000000000002,220.0
2878,28.782,219.0
2879,28.792,218.0
2880,28.802,217.5
2881,28.812,217.0
2882,28.822,235.0
2883,28.832,235.0
2884,28.842000000000002,219.0
2885,28.852,219.0
2886,28.862000000000002,216.0
2887,28.872,0.0
2888,28.882,0.0
2889,28.892,0.0
2890,28.902,0.0
2891,28.912,0.0
2892,28.922,0.0
2893,28.932000000000002,0.0
2894,28.942,0.0
2895,28.952,0.0
2896,28.962,0.0
2897,28.972,0.0
2898,28.982,0.0
2899,28.992,0.0
2900,29.002,260.0
2901,29.012,260.0
2902,29.022000000000002,263.0
2903,29.032,263.0
2904,29.042,263.0
2905,29.052,263.0
2906,29.062,250.0
2907,29.072,250.0
2908,29.082,237.0
2909,29.092000000000002,237.0
2910,29.102,237.0
2911,29.112000000000002,231.0
2912,29.122,0.0
2913,29.132,0.0
2914,29.142,0.0
2915,29.152,0.0
2916,29.162,0.0
2917,29.172,0.0
2918,29.182000000000002,0.0
2919,29.192,0.0
2920,29.202,0.0
2921,29.212,0.0
2922,29.222,0.0
2923,29.232,0.0
2924,29.242,263.0
2925,29.252,263.0
2926,29.262,239.0
2927,29.272000000000002,239.0
2928,29.282,232.0
2929,29.292,232.0
2930,29.302,224.0
2931,29.312,224.0
2932,29.322,224.0
2933,29.332,226.0
2934,29.342000000000002,226.0
2935,29.352,220.0
2936,29.362000000000002,220.0
2937,29.372,214.0
2938,29.382,214.0
2939,29.392,210.0
2940,29.402,210.0
2941,29.412,215.0
2942,29.422,215.0
2943,29.432000000000002,215.0
2944,29.442,247.0
2945,29.452,247.0
2946,29.462,273.0
2947,29.472,273.0
2948,29.482,289.0
2949,29.492,289.0
2950,29.502,276.0
2951,29.512,276.0
2952,29.522000000000002,276.0
2953,29.532,259.0
2954,29.542,259.0
2955,29.552,253.0
2956,29.562,253.0
2957,29.572,236.0
2958,29.582,236.0
2959,29.592000000000002,236.0
2960,29.602,0.0
2961,29.612000000000002,0.0
2962,29.622,0.0
2963,29.632,0.0
2964,29.642,0.0
2965,29.652,0.0
2966,29.662,0.0
2967,29.672,0.0
2968,29.682000000000002,0.0
2969,29.692,0.0
2970,29.702,163.0
2971,29.712,163.0
2972,29.722,154.0
2973,29.732,154.0
2974,29.742,146.0
2975,29.752,146.0
2976,29.762,146.0
2977,29.772000000000002,142.0
2978,29.782,142.0
2979,29.792,141.0
2980,29.802,141.0
2981,29.812,139.0
2982,29.822,139.0
2983,29.832,139.0
2984,29.842000000000002,139.0
2985,29.852,139.0
2986,29.862000000000002,139.0
2987,29.872,139.0
2988,29.882,138.0
2989,29.892,0.0
2990,29.902,0.0
2991,29.912,0.0
2992,29.922,0.0
2993,29.932000000000002,0.0
2994,29.942,0.0
2995,29.952,0.0
2996,29.962,0.0
2997,29.972,0.0
2998,29.982,0.0
2999,29.992,0.0
3000,30.002,0.0
3001,30.012,0.0
3002,30.022000000000002,0.0
3003,30.032,0.0
3004,30.042,0.0
3005,30.052,0.0
3006,30.062,0.0
3007,30.072,0.0
3008,30.082,0.0
3009,30.092000000000002,0.0
3010,30.102,0.0
3011,30.112000000000002,0.0
3012,30.122,0.0
3013,30.132,0.0
3014,30.142,0.0
3015,30.152,0.0
3016,30.162,0.0
3017,30.172,0.0
3018,30.182000000000002,0.0
3019,30.192,0.0
3020,30.202,0.0
3021,30.212,0.0
3022,30.222,0.0
3023,30.232,0.0
3024,30.242,0.0
3025,30.252,214.0
3026,30.262,214.0
3027,30.272000000000002,214.0
3028,30.282,215.0
3029,30.292,215.0
3030,30.302,213.0
3031,30.312,213.0
3032,30.322,213.0
3033,30.332,257.0
3034,30.342000000000002,257.0
3035,30.352,274.0
3036,30.362000000000002,274.0
3037,30.372,274.0
3038,30.382,288.0
3039,30.392,288.0
3040,30.402,282.0
3041,30.412,282.0
3042,30.422,267.0
3043,30.432000000000002,267.0
3044,30.442,267.0
3045,30.452,247.0
3046,30.462,247.0
3047,30.472,242.0
3048,30.482,0.0
3049,30.492,0.0
3050,30.502,0.0
3051,30.512,0.0
3052,30.522000000000002,0.0
3053,30.532,0.0
3054,30.542,0.0
3055,30.552,0.0
3056,30.562,0.0
3057,30.572,229.0
3058,30.582,229.0
3059,30.592000000000002,216.0
3060,30.602,216.0
3061,30.612000000000002,211.0
3062,30.622,211.0
3063,30.632,211.0
3064,30.642,204.0
3065,30.652,204.0
3066,30.662,196.0
3067,30.672,196.0
3068,30.682000000000002,0.0
3069,30.692,0.0
3070,30.702,0.0
3071,30.712,0.0
3072,30.722,0.0
3073,30.732,0.0
3074,30.742,0.0
3075,30.752,0.0
3076,30.762,206.0
3077,30.772000000000002,206.0
3078,30.782,210.0
3079,30.792,210.0
3080,30.802,210.0
3081,30.812,208.0
3082,30.822,208.0
3083,30.832,203.0
3084,30.842000000000002,203.0
3085,30.852,200.0
3086,30.862000000000002,0.0
3087,30.872,0.0
3088,30.882,0.0
3089,30.892,0.0
3090,30.902,0.0
3091,30.912,0.0
3092,30.922,0.0
3093,30.932000000000002,247.0
3094,30.942,247.0
3095,30.952,258.0
3096,30.962,258.0
3097,30.972,261.0
3098,30.982,261.0
3099,30.992,266.0
3100,31.002,266.0
3101,31.012,266.0
3102,31.022000000000002,271.0
3103,31.032,271.0
3104,31.042,276.0
3105,31.052,276.0
3106,31.062,276.0
3107,31.072,0.0
3108,31.082,0.0
3109,31.092000000000002,0.0
3110,31.102,0.0
3111,31.112000000000002,0.0
3112,31.122,0.0
3113,31.132,0.0
3114,31.142,0.0
3115,31.152,0.0
3116,31.162,0.0
3117,31.172,0.0
3118,31.182000000000002,0.0
3119,31.192,247.0
3120,31.202,247.0
3121,31.212,253.0
3122,31.222,253.0
3123,31.232,251.0
3124,31.242,251.0
3125,31.252,246.0
3126,31.262,246.0
3127,31.272000000000002,246.0
3128,31.282,247.0
3129,31.292,247.0
3130,31.302,244.0
3131,31.312,244.0
3132,31.322,244.0
3133,31.332,222.0
3134,31.342000000000002,222.0
3135,31.352,211.0
3136,31.362000000000002,211.0
3137,31.372,198.0
3138,31.382,198.0
3139,31.392,198.0
3140,31.402,192.0
3141,31.412,192.0
3142,31.422,179.0
3143,31.432000000000002,179.0
3144,31.442,179.0
3145,31.452,173.0
3146,31.462,173.0
3147,31.472,168.0
3148,31.482,168.0
3149,31.492,0.0
3150,31.502,0.0
3151,31.512,0.0
3152,31.522000000000002,0.0
3153,31.532,0.0
3154,31.542,0.0
3155,31.552,0.0
3156,31.562,0.0
3157,31.572,0.0
3158,31.582,0.0
3159,31.592000000000002,0.0
3160,31.602,212.0
3161,31.612000000000002,212.0
3162,31.622,212.0
3163,31.632,212.0
3164,31.642,213.0
3165,31.652,214.0
3166,31.662,214.0
3167,31.672,214.0
3168,31.682000000000002,214.0
3169,31.692,213.0
3170,31.702,212.0
3171,31.712,212.33333333333334
3172,31.722,212.66666666666669
3173,31.732,213.0
3174,31.742,213.0
3175,31.752,201.0
3176,31.762,201.0
3177,31.772000000000002,201.0
3178,31.782,199.5
3179,31.792,198.0
3180,31.802,222.5
3181,31.812,247.0
3182,31.822,247.0
3183,31.832,248.0
3184,31.842000000000002,248.0
3185,31.852,239.0
3186,31.862000000000002,239.0
3187,31.872,0.0
3188,31.882,0.0
3189,31.892,0.0
3190,31.902,0.0
3191,31.912,0.0
3192,31.922,0.0
3193,31.932000000000002,0.0
3194,31.942,0.0
3195,31.952,0.0
3196,31.962,0.0
3197,31.972,0.0
3198,31.982,0.0
3199,31.992,0.0
3200,32.002,0.0
3201,32.012,0.0
3202,32.022,0.0
3203,32.032000000000004,0.0
3204,32.042,0.0
3205,32.052,0.0
3206,32.062,0.0
3207,32.072,0.0
3208,32.082,0.0
3209,32.092,0.0
3210,32.102000000000004,285.0
3211,32.112,285.0
3212,32.122,285.0
3213,32.132,292.0
3214,32.142,292.0
3215,32.152,292.0
3216,32.162,310.0
3217,32.172000000000004,310.0
3218,32.182,294.0
3219,32.192,294.0
3220,32.202,294.0
3221,32.212,0.0
3222,32.222,0.0
3223,32.232,0.0
3224,32.242,0.0
3225,32.252,0.0
3226,32.262,0.0
3227,32.272,0.0
3228,32.282000000000004,0.0
3229,32.292,0.0
3230,32.302,0.0
3231,32.312,0.0
3232,32.322,0.0
3233,32.332,0.0
3234,32.342,176.0
3235,32.352000000000004,176.0
3236,32.362,176.0
3237,32.372,176.0
3238,32.382,164.0
3239,32.392,164.0
3240,32.402,159.0
3241,32.412,159.0
3242,32.422000000000004,153.0
3243,32.432,153.0
3244,32.442,148.0
3245,32.452,148.0
3246,32.462,148.0
3247,32.472,145.0
3248,32.482,145.0
3249,32.492,145.0
3250,32.502,145.0
3251,32.512,145.0
3252,32.522,145.0
3253,32.532000000000004,145.0
3254,32.542,145.0
3255,32.552,145.0
3256,32.562,145.0
3257,32.572,145.0
3258,32.582,145.0
3259,32.592,145.0
3260,32.602000000000004,145.0
3261,32.612,189.0
3262,32.622,0.0
3263,32.632,0.0
3264,32.642,0.0
3265,32.652,0.0
3266,32.662,0.0
3267,32.672000000000004,0.0
3268,32.682,0.0
3269,32.692,0.0
3270,32.702,0.0
3271,32.712,0.0
3272,32.722,0.0
3273,32.732,0.0
3274,32.742,0.0
3275,32.752,0.0
3276,32.762,0.0
3277,32.772,0.0
3278,32.782000000000004,0.0
3279,32.792,215.0
3280,32.802,215.0
3281,32.812,215.0
3282,32.822,290.0
3283,32.832,290.0
3284,32.842,290.0
3285,32.852000000000004,290.0
3286,32.862,290.0
3287,32.872,290.0
3288,32.882,321.0
3289,32.892,321.0
3290,32.902,321.0
3291,32.912,321.0
3292,32.922000000000004,321.0
3293,32.932,321.0
3294,32.942,0.0
3295,32.952,0.0
3296,32.962,0.0
3297,32.972,0.0
3298,32.982,0.0
3299,32.992,0.0
3300,33.002,0.0
3301,33.012,0.0
3302,33.022,0.0
3303,33.032000000000004,230.0
3304,33.042,230.0
3305,33.052,202.0
3306,33.062,202.0
3307,33.072,202.0
3308,33.082,202.0
3309,33.092,202.0
3310,33.102000000000004,0.0
3311,33.112,0.0
3312,33.122,0.0
3313,33.132,0.0
3314,33.142,0.0
3315,33.152,0.0
3316,33.162,0.0
3317,33.172000000000004,0.0
3318,33.182,0.0
3319,33.192,0.0
3320,33.202,209.0
3321,33.212,207.0
3322,33.222,207.0
3323,33.232,207.0
3324,33.242,207.0
3325,33.252,207.0
3326,33.262,207.0
3327,33.272,207.0
3328,33.282000000000004,207.0
3329,33.292,207.0
3330,33.302,207.0
3331,33.312,207.0
3332,33.322,207.0
3333,33.332,225.0
3334,33.342,225.0
3335,33.352000000000004,225.0
3336,33.362,225.0
3337,33.372,225.0
3338,33.382,217.0
3339,33.392,217.0
3340,33.402,0.0
3341,33.412,0.0
3342,33.422000000000004,0.0
3343,33.432,0.0
3344,33.442,0.0
3345,33.452,0.0
3346,33.462,0.0
3347,33.472,0.0
3348,33.482,0.0
3349,33.492,0.0
3350,33.502,0.0
3351,33.512,0.0
3352,33.522,0.0
3353,33.532000000000004,0.0
3354,33.542,0.0
3355,33.552,0.0
3356,33.562,0.0
3357,33.572,0.0
3358,33.582,0.0
3359,33.592,0.0
3360,33.602000000000004,0.0
3361,33.612,0.0
3362,33.622,0.0
3363,33.632,226.0
3364,33.642,226.0
3365,33.652,226.0
3366,33.662,226.0
3367,33.672000000000004,228.0
3368,33.682,228.0
3369,33.692,228.0
3370,33.702,228.0
3371,33.712,228.0
3372,33.722,193.0
3373,33.732,193.0
3374,33.742,193.0
3375,33.752,193.0
3376,33.762,193.0
3377,33.772,0.0
3378,33.782000000000004,0.0
3379,33.792,0.0
3380,33.802,0.0
3381,33.812,0.0
3382,33.822,0.0
3383,33.832,0.0
3384,33.842,0.0
3385,33.852000000000004,0.0
3386,33.862,0.0
3387,33.872,0.0
3388,33.882,187.0
3389,33.892,187.0
3390,33.902,187.0
3391,33.912,187.0
3392,33.922000000000004,187.0
3393,33.932,187.0
3394,33.942,187.0
3395,33.952,182.0
3396,33.962,182.0
3397,33.972,182.0
3398,33.982,182.0
3399,33.992,182.0
3400,34.002,182.0
3401,34.012,199.0
3402,34.022,199.0
3403,34.032000000000004,199.0
3404,34.042,199.0
3405,34.052,199.0
3406,34.062,204.0
3407,34.072,204.0
3408,34.082,204.0
3409,34.092,204.0
3410,34.102000000000004,204.0
3411,34.112,204.0
3412,34.122,209.0
3413,34.132,209.0
3414,34.142,209.0
3415,34.152,209.0
3416,34.162,209.0
3417,34.172000000000004,209.0
3418,34.182,220.0
3419,34.192,220.0
3420,34.202,220.0
3421,34.212,220.0
3422,34.222,220.0
3423,34.232,200.0
3424,34.242,200.0
3425,34.252,200.0
3426,34.262,200.0
3427,34.272,200.0
3428,34.282000000000004,200.0
3429,34.292,0.0
3430,34.302,0.0
3431,34.312,0.0
3432,34.322,0.0
3433,34.332,0.0
3434,34.342,0.0
3435,34.352000000000004,0.0
3436,34.362,0.0
3437,34.372,0.0
3438,34.382,0.0
3439,34.392,0.0
3440,34.402,0.0
3441,34.412,237.0
3442,34.422000000000004,237.0
3443,34.432,237.0
3444,34.442,237.0
3445,34.452,237.0
3446,34.462,235.0
3447,34.472,235.0
3448,34.482,235.0
3449,34.492,235.0
3450,34.502,235.0
3451,34.512,223.0
3452,34.522,223.0
3453,34.532000000000004,223.0
3454,34.542,223.0
3455,34.552,223.0
3456,34.562,223.0
3457,34.572,197.0
3458,34.582,197.0
3459,34.592,197.0
3460,34.602000000000004,197.0
3461,34.612,197.0
3462,34.622,0.0
3463,34.632,0.0
3464,34.642,0.0
3465,34.652,0.0
3466,34.662,0.0
3467,34.672000000000004,0.0
3468,34.682,0.0
3469,34.692,0.0
3470,34.702,0.0
3471,34.712,0.0
3472,34.722,0.0
3473,34.732,0.0
3474,34.742,0.0
3475,34.752,0.0
3476,34.762,0.0
3477,34.772,0.0
3478,34.782000000000004,0.0
3479,34.792,236.0
3480,34.802,236.0
3481,34.812,236.0
3482,34.822,236.0
3483,34.832,236.0
3484,34.842,236.0
3485,34.852000000000004,219.0
3486,34.862,219.0
3487,34.872,219.0
3488,34.882,219.0
3489,34.892,219.0
3490,34.902,219.0
3491,34.912,207.0
3492,34.922000000000004,207.0
3493,34.932,207.0
3494,34.942,0.0
3495,34.952,0.0
3496,34.962,0.0
3497,34.972,0.0
3498,34.982,0.0
3499,34.992,0.0
3500,35.002,0.0
3501,35.012,0.0
3502,35.022,0.0
3503,35.032000000000004,0.0
3504,35.042,0.0
3505,35.052,0.0
3506,35.062,0.0
3507,35.072,0.0
3508,35.082,0.0
3509,35.092,204.0
3510,35.102000000000004,204.0
3511,35.112,204.0
3512,35.122,204.0
3513,35.132,214.0
3514,35.142,214.0
3515,35.152,214.0
3516,35.162,214.0
3517,35.172000000000004,214.0
3518,35.182,214.5
3519,35.192,215.0
3520,35.202,215.0
3521,35.212,215.0
3522,35.222,215.0
3523,35.232,215.0
3524,35.242,215.0
3525,35.252,198.0
3526,35.262,198.0
3527,35.272,198.0
3528,35.282000000000004,198.0
3529,35.292,198.0
3530,35.302,198.0
3531,35.312,220.0
3532,35.322,220.0
3533,35.332,220.0
3534,35.342,220.0
3535,35.352000000000004,220.0
3536,35.362,217.0
3537,35.372,217.0
3538,35.382,217.0
3539,35.392,217.0
3540,35.402,217.0
3541,35.412,187.0
3542,35.422000000000004,187.0
3543,35.432,187.0
3544,35.442,187.0
3545,35.452,187.0
3546,35.462,0.0
3547,35.472,0.0
3548,35.482,0.0
3549,35.492,0.0
3550,35.502,0.0
3551,35.512,0.0
3552,35.522,0.0
3553,35.532000000000004,275.0
3554,35.542,275.0
3555,35.552,275.0
3556,35.562,275.0
3557,35.572,275.0
3558,35.582,254.0
3559,35.592,254.0
3560,35.602000000000004,254.0
3561,35.612,254.0
3562,35.622,254.0
3563,35.632,254.0
3564,35.642,238.0
3565,35.652,238.0
3566,35.662,238.0
3567,35.672000000000004,238.0
3568,35.682,238.0
3569,35.692,0.0
3570,35.702,0.0
3571,35.712,0.0
3572,35.722,0.0
3573,35.732,0.0
3574,35.742,0.0
3575,35.752,0.0
3576,35.762,0.0
3577,35.772,0.0
3578,35.782000000000004,0.0
3579,35.792,0.0
3580,35.802,0.0
3581,35.812,174.0
3582,35.822,174.0
3583,35.832,174.0
3584,35.842,174.0
3585,35.852000000000004,174.0
3586,35.862,174.0
3587,35.872,160.0
3588,35.882,160.0
3589,35.892,160.0
3590,35.902,160.0
3591,35.912,160.0
3592,35.922000000000004,154.0
3593,35.932,154.0
3594,35.942,154.0
3595,35.952,154.0
3596,35.962,154.0
3597,35.972,153.0
3598,35.982,152.0
3599,35.992,151.0
3600,36.002,151.0
3601,36.012,151.0
3602,36.022,151.0
3603,36.032000000000004,151.0
3604,36.042,151.0
3605,36.052,149.0
3606,36.063,0.0
3607,36.073,0.0
3608,36.083,0.0
3609,36.093,0.0
3610,36.103,0.0
3611,36.113,0.0
3612,36.123,0.0
3613,36.133,0.0
3614,36.143,0.0
3615,36.153,0.0
3616,36.163000000000004,0.0
3617,36.173,0.0
3618,36.183,0.0
3619,36.193,0.0
3620,36.203,227.0
3621,36.213,227.0
3622,36.223,227.0
3623,36.233000000000004,227.0
3624,36.243,227.0
3625,36.253,227.0
3626,36.263,213.0
3627,36.273,213.0
3628,36.283,213.0
3629,36.293,213.0
3630,36.303,213.0
3631,36.313,213.0
3632,36.323,170.0
3633,36.333,170.0
3634,36.343,170.0
3635,36.353,170.0
3636,36.363,170.0
3637,36.373,190.0
3638,36.383,210.0
3639,36.393,210.0
3640,36.403,210.0
3641,36.413000000000004,210.0
3642,36.423,210.0
3643,36.433,220.0
3644,36.443,220.0
3645,36.453,220.0
3646,36.463,220.0
3647,36.473,220.0
3648,36.483000000000004,220.0
3649,36.493,185.0
3650,36.503,185.0
3651,36.513,185.0
3652,36.523,185.0
3653,36.533,185.0
3654,36.543,185.0
3655,36.553,177.0
3656,36.563,177.0
3657,36.573,177.0
3658,36.583,177.0
3659,36.593,177.0
3660,36.603,183.0
3661,36.613,183.0
3662,36.623,183.0
3663,36.633,183.0
3664,36.643,183.0
3665,36.653,180.0
3666,36.663000000000004,180.0
3667,36.673,180.0
3668,36.683,180.0
3669,36.693,180.0
3670,36.703,180.0
3671,36.713,220.0
3672,36.723,220.0
3673,36.733000000000004,220.0
3674,36.743,220.0
3675,36.753,220.0
3676,36.763,222.0
3677,36.773,224.0
3678,36.783,224.0
3679,36.793,224.0
3680,36.803,224.0
3681,36.813,223.5
3682,36.823,223.0
3683,36.833,223.0
3684,36.843,223.0
3685,36.853,223.0
3686,36.863,223.0
3687,36.873,223.0
3688,36.883,222.33333333333334
3689,36.893,221.66666666666669
3690,36.903,221.0
3691,36.913000000000004,221.0
3692,36.923,221.0
3693,36.933,221.0
3694,36.943,204.0
3695,36.953,204.0
3696,36.963,204.0
3697,36.973,204.0
