roll,pitch,yaw
-2.59985,-2.80337,0.27765
-2.61807,-2.78516,0.32282
-2.61697,-2.70768,0.38253
-2.60356,-2.68039,0.44176
-2.57876,-2.68495,0.48546
-2.57186,-2.64875,0.53972
-2.56434,-2.62931,0.58589
-2.53699,-2.59422,0.64842
-2.50495,-2.58167,0.69376
-2.47139,-2.56413,0.74087
-2.41754,-2.489,0.74529
-2.36962,-2.45012,0.81755
-2.339,-2.40648,0.88546
-2.32329,-2.3921,0.95037
-2.31265,-2.37887,1.02564
-2.31214,-2.38754,1.04223
-2.30917,-2.37448,1.1013
-2.30396,-2.32531,1.18663
-2.31251,-2.31674,1.2557
-2.32435,-2.26088,1.30326
-2.3252,-2.23931,1.38913
-2.32957,-2.218,1.48772
-2.3562,-2.21366,1.55876
-2.37329,-2.24316,1.72304
-2.37705,-2.24361,1.82831
-2.36582,-2.18682,1.95164
-2.3401,-2.12498,2.10597
-2.31539,-2.08195,2.25862
-2.26607,-2.03805,2.4292
-2.22358,-1.94737,2.58509
-2.18523,-1.86948,2.71399
-2.16457,-1.78383,2.8905
-2.17081,-1.73583,3.01763
-2.19572,-1.71342,3.19729
-2.22768,-1.65297,3.28684
-2.27181,-1.60017,3.36655
-2.30761,-1.57249,3.44098
-2.34053,-1.56054,3.47398
-2.3884,-1.54684,3.43871
-2.45043,-1.52691,3.3778
-2.52045,-1.50448,3.27997
-2.59659,-1.50372,3.18971
-2.67975,-1.5203,3.06056
-2.77036,-1.50574,2.91021
-2.87518,-1.46407,2.70117
-2.96331,-1.44909,2.53307
-3.06591,-1.42042,2.34872
-3.16511,-1.4162,2.14991
-3.26062,-1.42446,1.96381
-3.36786,-1.43858,1.76803
-3.44822,-1.45019,1.58705
-3.52812,-1.44091,1.48222
-3.60333,-1.4189,1.34871
-3.65984,-1.41926,1.2586
-3.70213,-1.42667,1.20185
-3.7278,-1.42199,1.16567
-3.72379,-1.42558,1.13887
-3.70275,-1.45239,1.15501
-3.67424,-1.49409,1.17201
-3.63972,-1.45636,1.19629
-3.58774,-1.37715,1.23955
-3.52732,-1.34528,1.29535
-3.45938,-1.34249,1.36634
-3.40359,-1.35065,1.41131
-3.36122,-1.37064,1.45992
-3.3116,-1.39074,1.50761
-3.27643,-1.41883,1.55389
-3.24702,-1.42766,1.60212
-3.21401,-1.40912,1.66473
-3.20356,-1.39612,1.62729
-3.19468,-1.35311,1.60926
-3.18348,-1.31672,1.59165
-3.1824,-1.27523,1.57755
-3.17239,-1.283,1.50642
-3.15822,-1.24517,1.4697
-3.1385,-1.25926,1.47727
-3.12346,-1.22614,1.4511
-3.10154,-1.20632,1.39159
-3.07208,-1.23853,1.29906
-3.0173,-1.24483,1.25286
-2.97648,-1.24987,1.19162
-2.95153,-1.23543,1.15767
-2.93526,-1.1963,1.12262
-2.93262,-1.1326,1.04178
-2.92312,-1.02788,0.94758
-2.91614,-0.97345,0.9259
-2.91326,-0.96928,0.85557
-2.92204,-0.91573,0.7615
-2.8978,-0.81535,0.66261
-2.87588,-0.73259,0.58201
-2.85602,-0.66037,0.49762
-2.84279,-0.66497,0.34956
-2.80592,-0.63206,0.20584
-2.76957,-0.60226,0.02541
-2.74004,-0.56509,-0.11164
-2.70067,-0.55772,-0.21981
-2.65642,-0.54584,-0.36823
-2.61661,-0.53115,-0.52433
-2.58886,-0.49305,-0.70807
-2.57449,-0.44646,-0.87597
-2.55798,-0.43772,-1.00742
-2.55335,-0.45235,-1.07917
-2.5574,-0.44926,-1.18057
-2.56937,-0.46107,-1.27317
-2.57874,-0.47044,-1.38216
-2.57207,-0.48664,-1.47422
-2.55582,-0.49018,-1.59786
-2.53635,-0.51849,-1.68594
-2.52036,-0.54221,-1.75562
-2.5062,-0.57364,-1.83259
-2.49127,-0.61382,-1.9135
-2.47548,-0.6666,-1.96986
-2.45572,-0.69905,-2.08962
-2.44823,-0.73235,-2.19545
-2.45176,-0.77674,-2.27776
-2.46867,-0.81706,-2.34788
-2.48596,-0.82925,-2.35988
-2.51444,-0.8192,-2.44935
-2.54717,-0.80229,-2.50258
-2.57025,-0.79439,-2.55092
